AOD_055,date,dewpoint_K,precipitation_m,solar_radiation_Jm2,surface_pressure_Pa,temp_2m_K,wind_speed_10m,PM2.5
437.366613871072,2023-01-16,275.455453049425,1.72168347489787e-06,15931787.3222349,99141.7935031313,282.666135864519,2.42769623379102,205.743113333333
336.035748044595,2023-01-17,275.15717909105,4.35113804542198e-07,16064252.4369441,99216.6218677621,282.707514528646,2.50165634116197,296.738225833333
412.711364805548,2023-01-18,276.60541562175,2.53528729858104e-06,15922442.2513113,99370.7885198416,283.432945271474,2.0191648940401,313.280655416667
404.330465637184,2023-01-19,280.473880530908,0.0009104386905849,13798802.972862,99309.8689773449,286.5870276487,1.52874327441552,330.784600833333
429.350007421204,2023-01-20,281.562374926791,1.79455167986317e-06,14263854.3598632,99173.7096248382,287.052564400296,2.32021127045848,250.959367083333
745.346211143048,2023-01-21,282.202817736357,4.35113804542198e-07,15703065.4795895,99099.5595561707,287.121209172648,1.21799783448923,211.983905833333
1092.81136560618,2023-01-22,282.427936442893,8.59054491484587e-07,13383118.6581528,99064.4045358006,287.966043515787,1.81701351057088,366.4922175
1212.89277713589,2023-01-23,282.474094959377,0.0006202306279728,15450891.0476625,98941.0114173185,289.605296401224,0.808287381912486,330.026193333333
1120.74762851309,2023-01-24,286.65177954627,0.001065516193107,8317499.75735462,98878.2924973943,289.560385616249,2.92676396022987,264.2707125
839.987383452348,2023-01-25,286.509336747909,0.0008774944217946,11495886.0077537,99077.5931991757,289.561331171103,0.894431126579715,111.494180833333
1133.75132475012,2023-01-26,283.16633441103,1.10891926833875e-06,14606896.7698974,99283.7541225339,287.037771451886,3.12434815925754,239.062107083333
855.469556693858,2023-01-27,279.504601801108,8.55326561577385e-07,16851221.9676169,99217.4347239049,285.993580634691,3.39732712341984,199.434086666667
700.964956405284,2023-01-28,280.33029276588,1.28149980582748e-06,17081923.4070696,98892.9258365551,286.764222071208,1.6723699299667,173.94420375
260.997892200286,2023-01-29,283.931141150492,0.0095296826001247,6803831.91334094,98964.8675005865,286.685501353816,1.58496931828905,298.022906666667
244.394937437598,2023-01-30,283.929935723555,0.0065536891294728,8725889.4640821,99287.480764317,286.715067824389,1.23645037502225,194.518469166667
299.075148201052,2023-01-31,283.651143206774,2.57577451908632e-06,16671417.6903079,99282.8217952715,287.759427520885,3.88996221435913,121.1345
302.434621499656,2023-02-01,282.076083306893,1.29334284793003e-06,17278625.9913341,99157.5713575072,287.47656151276,3.7787233431625,105.108959583333
280.766534483668,2023-02-02,281.270286434787,1.71065329368503e-06,17478738.6006841,99084.955535042,288.211172590905,3.45064746300076,113.777620416667
238.407218390728,2023-02-03,282.051733667395,0.0,17396905.3655644,99050.2790652987,288.555450556895,2.79239044200846,121.336670416667
259.914120407181,2023-02-04,282.153973963414,0.0,17381811.2697834,98814.591769408,289.378140687816,3.31582181598571,190.895582916667
279.780563952002,2023-02-05,282.765332791,1.26787028875697e-06,17765876.286431,98719.3200740569,289.569555961148,1.34099389051861,193.78646625
346.463632607028,2023-02-06,285.445609758871,1.02319144431445e-06,16806790.3279362,98602.0246215125,290.962048303741,1.11249079511268,216.20986125
364.285708720793,2023-02-07,283.995941205751,1.71065329368503e-06,17581317.7970353,98664.7820462826,289.941449918932,3.00802289180591,275.07531375
365.069838271868,2023-02-08,280.870136020737,4.26173205170244e-07,18013838.8419612,98833.6352640764,288.783273392855,2.72230112213691,121.921014166667
332.355037518776,2023-02-09,282.775389367208,1.28149974898406e-06,17845084.7438997,98651.8489687634,291.451803197683,1.78476042575833,138.5851425
319.169292421838,2023-02-10,286.150301596113,8.52346317969932e-07,17716432.4346636,98581.3225926306,292.242801720776,2.36950978204348,129.182489166667
478.24696814728304,2023-02-11,282.860273952767,8.54876020639495e-07,18025192.0036488,98910.5224918935,291.663464611957,2.54220519856069,222.449037916667
423.247525965566,2023-02-12,275.845694582021,0.0,18880924.2923603,99217.49561408,288.991689333305,3.7991056058584,165.71316125
364.182901233441,2023-02-13,271.168678053012,0.0,19127983.0212087,99015.1250875232,289.199544430178,5.18893561482023,67.7670454166667
217.551086794395,2023-02-14,277.16108692623,8.60959858073329e-07,18665100.758951,98948.1916563851,290.520750770728,3.50761595770144,73.1319383333333
260.438437941385,2023-02-15,280.402078879663,2.97114485192651e-06,18830960.722919,98734.5736622467,292.211283179718,3.7524641962137104,114.223726666667
425.688622720796,2023-02-16,285.915963433533,3.16276782541536e-08,18799071.1042189,98972.8146455423,291.837063625166,0.798794198426727,216.120282083333
503.34368300360705,2023-02-17,287.267910137198,0.0,18919766.5158495,99041.141398344,292.692478256632,0.586675886048224,335.148729583333
609.439071071623,2023-02-18,286.831194132591,2.4696948652954e-06,19195347.5917902,98957.2033619584,292.470970417546,0.849185105514527,350.110791666667
625.492572257703,2023-02-19,287.238859695701,1.83016210466554e-06,18983407.1776511,98809.0318994456,293.98426564143,1.12233595832989,324.27409625
584.641272825399,2023-02-20,286.172390739241,0.0,19000795.9306728,98518.2588582125,296.032343450566,2.06671542597767,317.39046625
516.396453762473,2023-02-21,286.318975643621,2.57942849657411e-06,19643268.1947548,98577.4165282554,295.049917727956,1.08777303223201,234.165572083333
416.483083195693,2023-02-22,284.939055761716,2.13980666785574e-06,18633947.9370582,98734.0028879303,294.046907648067,2.18640118445398,285.913040833333
351.810556516235,2023-02-23,280.94414712231,1.28447999259151e-06,20348226.3370582,98761.2093764476,293.277346930799,3.09028214179378,227.54646125
285.249731585995,2023-02-24,281.998456250158,1.71661372405652e-06,19382550.9053592,98962.4123119625,293.105211900097,2.28493214226992,109.78008
304.121477390528,2023-02-25,284.678572312329,2.14618376048747e-06,20279339.3354618,99125.2734509366,294.017400712869,0.740818479643385,168.744786666667
446.199417653404,2023-02-26,285.240252369323,3.59657823763884e-05,18833532.1085519,99250.3214529364,295.488741176059,0.840303946459146,266.511475416667
543.160388544827,2023-02-27,285.078660714422,9.24089388660055e-07,18773086.5080958,99186.5245771941,295.18635212729,1.77147917189002,248.222499583333
541.686109412115,2023-02-28,284.375933078721,0.0007369350762035,18886117.677081,99218.7195733413,294.942770888134,1.47656431579409,193.328355
495.917569178318,2023-03-01,285.25296145417,0.0001257491628056,20241153.3176739,99326.7557274964,295.165420187875,1.54979667609067,110.590469166667
471.797739461291,2023-03-02,285.610063035386,1.6881639356624e-07,20557714.218016,99323.6714778423,295.805449692173,2.20011490664907,157.978390416667
419.130747625068,2023-03-03,285.623673557556,0.0004724265639087,19975426.3352338,99354.2859471506,296.25376399746,2.88883934620881,113.503384583333
390.845919059822,2023-03-04,286.074704631514,3.24750153848014e-06,18726209.8677826,99369.6088274791,295.309948651739,2.70206453573141,75.5026629166667
312.833996444602,2023-03-05,285.043889481774,3.63245316551192e-05,20818888.4407132,99247.6279982436,295.417076695441,2.86412119696371,75.12093
297.932979003981,2023-03-06,284.140846995662,2.57256129998495e-06,21304586.2473632,99042.9730589011,294.781859478575,2.40736786000727,79.6642020833333
269.917184761708,2023-03-07,284.161095193437,8.71274153269042e-07,21128959.9452965,99054.8545249623,295.254797552494,1.00607844501937,105.142595
369.441214420019,2023-03-08,285.173801420524,0.0005857855515195,20148614.8241591,99148.3982253732,295.069235660259,1.08424885943025,210.508164583333
603.770382507115,2023-03-09,285.286910407872,5.33862666998434e-05,20842363.4978193,99136.1345585833,294.771121340512,1.32976298936948,108.70428625
663.944340083823,2023-03-10,285.182545120315,4.35113804542198e-07,21814296.8324829,99019.8387767692,295.627189782091,2.1978915238706,99.7463645833333
613.468600997415,2023-03-11,286.215815389061,1.30027279965361e-06,21861343.5542759,98994.2823857968,296.805042102717,0.987102423576151,137.10648125
421.485269102727,2023-03-12,286.901566973534,8.70227722771233e-07,21945561.9003421,98928.0032325295,297.897865599455,1.02218115023347,157.276215833333
416.99737769140705,2023-03-13,287.728325873462,0.0008649519455172,17571566.9684578,98776.2822247808,297.124071822824,1.22775348824023,189.740327083333
435.310338298064,2023-03-14,285.984740300253,0.0006713962098548,21943469.8006271,98472.7494455382,297.651019865766,1.92584516343633,173.477629583333
451.194039596114,2023-03-15,285.454732472685,9.23795282135055e-05,21558751.9550599,98421.6311627367,297.821307019415,1.06550860025965,154.228224166667
439.862691979588,2023-03-16,285.472990531588,0.0004171590780536,17581393.1480046,98559.9590956534,297.540040002473,1.8485186828026,206.202191666667
440.39427589453,2023-03-17,287.906918215199,0.0017120616252201,17530767.8172035,98666.638661445,295.873356788922,1.36894767467316,143.1098925
440.39427589453,2023-03-18,289.580552446575,0.0064034860526121,17667785.7383409,98555.4499956944,294.089624670385,1.73111531789742,155.444691666667
788.274164406367,2023-03-19,290.349352734028,0.005611450197034,20079825.9433295,98354.1360324467,293.783414797346,0.472304331031769,100.493130416667
1135.88826096073,2023-03-20,289.703004767441,0.0190122497723747,9985215.66845781,98301.3040645563,291.738812455511,1.3225615784106,105.22279625
1483.5023575151,2023-03-21,288.046767857319,0.0006689461464501,13307171.640992,98464.5521148461,291.547980119973,1.45118232261142,55.2666995833333
1228.41527321202,2023-03-22,288.060050246798,0.0002444298872111,21386060.3698974,98504.2026533103,293.318718648582,0.997138859920896,89.7202504166667
882.709995985207,2023-03-23,287.084685154316,1.45632420473823e-06,23181229.6629419,98381.4961118263,295.365493916795,1.61532376547311,90.19506625
580.89640844906,2023-03-24,289.286607712442,0.0117914094019023,18822959.100114,98427.4336377343,295.241797489324,2.34627537804851,122.916115833333
503.71561351681,2023-03-25,289.538143857248,0.0015293485797973,20346321.536146,98666.8357715846,294.506489150346,1.54025597792621,69.41314875
546.186777314604,2023-03-26,286.294060414864,6.18114428580893e-06,21407786.1879133,98588.6613118675,294.712432522051,2.30173088732923,80.5151408333333
469.99030271502,2023-03-27,286.357009079229,0.0,23604930.5518814,98541.604657175,294.161163666311,2.59778665960061,82.5671229166667
404.361107696343,2023-03-28,286.876735022765,0.0,22967577.8540479,98523.3336531752,295.351435359084,1.61835369195304,88.5802504166667
421.361260145748,2023-03-29,287.950202693816,0.0010214805635986,22631934.0693273,98538.3336765221,296.775968885259,0.855934171466999,114.471812916667
517.358707141517,2023-03-30,288.721061221405,0.0115232498677046,22270218.9537058,98349.1980720778,296.498353398322,0.467953650972681,111.873472105263
603.944407002043,2023-03-31,289.873877116384,0.0059509016327058,19758107.8782212,98392.3766751517,293.39771368925,1.50946373717188,42.80863
591.282699132327,2023-04-01,289.663120946011,0.0044782180047735,20212193.2301026,98432.8375307333,294.092499537452,0.448769450134731,51.4741216666667
501.120827242956,2023-04-02,288.865611821823,0.0005114900693403,23247038.0392246,98307.3677382501,295.138850838383,1.57765257464515,70.0836025
491.70627621704705,2023-04-03,288.736029327491,0.0011222925577552,23645160.3840365,98217.7914501229,296.543895442474,0.875726448801678,89.2973004166667
405.574394616752,2023-04-04,287.761218437302,0.0002525854171885,24278804.2540479,98460.2581637433,295.895456735139,2.33882168956375,78.8625029166667
382.022559145438,2023-04-05,284.648934145166,0.0,25579803.1028506,98523.4318918736,296.176174076389,2.50786572322481,72.3141620833333
287.728681480736,2023-04-06,284.134405009967,1.33576241529992e-06,24598004.5099202,98730.768137078,296.925511528865,2.88656464896939,66.6991308333333
240.047126076283,2023-04-07,281.967001349008,8.57361840189697e-07,26614818.5067275,98892.1340955421,296.687067210489,3.14215261799843,63.0909020833333
205.0520601149,2023-04-08,282.077907960255,2.14395134889855e-06,26635207.6314709,98937.2536748964,297.098516330987,2.49702236593268,88.8095820833333
222.140599554642,2023-04-09,281.740482690479,1.28149974898406e-06,26405935.0244014,98851.246556383,297.989912411071,2.09459305816962,133.91451
295.981236256116,2023-04-10,281.24052923312,8.52346317969932e-07,26000379.9356899,98710.1350149806,298.719815751021,2.66622132336237,142.582325
332.812300949278,2023-04-11,280.697145721714,1.77643790244524e-05,25231732.4009122,98661.6897029632,300.60467361949,3.39740472217675,211.41761
419.408720784249,2023-04-12,282.094782756427,2.46697364738644e-05,25005918.7885975,98567.3011083669,301.852402426018,2.92211373773556,167.869679583333
391.077826037896,2023-04-13,281.425308459379,0.0,26422437.6811859,98402.8793964243,301.870425118679,2.70768376060593,106.636965
413.994297803607,2023-04-14,280.367679395716,4.35113804542198e-07,26518387.1402509,98340.7349508416,302.891866233475,2.15055477632332,165.53029125
364.454522157512,2023-04-15,280.291294981907,1.29133138671023e-06,26556195.3505131,98285.7634023274,303.650878634683,0.75787833550065,142.088355
386.726760790012,2023-04-16,282.487006951321,4.72383556483435e-05,24403194.709236,98166.5293130211,303.90662160081,1.47197180227088,151.38456625
377.277960325884,2023-04-17,282.492165043308,1.71312632346599e-06,25123919.6246294,98196.1842831712,304.085154725426,1.20846170515834,94.6783354166667
349.854800238974,2023-04-18,283.440993638657,0.0002539011288843,25841565.0627138,98269.2443461819,304.526675158696,1.59746619270096,119.377900416667
325.452428587215,2023-04-19,285.791056738331,0.00018821938028,24394441.1206385,97974.5229469174,302.417577340457,1.58853182565167,96.9546708333333
318.958384898144,2023-04-20,286.31252347438,0.0004173387075639,24837533.0841505,97782.5330544321,301.622450147315,1.42708557425877,74.78263875
382.033612486754,2023-04-21,281.347429915355,0.0001199452064192,24600865.4216648,97914.209041239,301.093913107669,0.851723978548298,60.3834341666667
399.890486779819,2023-04-22,277.350097026122,3.25032215705619e-07,26470307.0417332,98015.7974161738,301.040748648243,2.28279796062806,65.5764341666667
438.459595646717,2023-04-23,279.374961237833,0.0006130677060635,24785570.3854048,98218.5073486792,299.96224898567,0.108212798464091,46.0142804166667
549.66730051455,2023-04-24,282.235876985359,0.0003443090372638,23564541.2611174,98616.2553806701,298.777928499449,2.67934640106882,59.7353241666667
578.28698291048,2023-04-25,283.593668900348,1.28303696556031e-06,26965668.5126568,98601.482065361,299.683548744982,1.77881204418992,74.2196154166667
648.200676542361,2023-04-26,282.785663061457,8.06840958589839e-07,23103034.2116306,98291.4695982472,301.710663678536,0.606221122057773,127.886789166667
642.657000952785,2023-04-27,282.828014893135,0.0004483757636158,23755572.467959,98290.5774993839,302.655410818073,1.44972452743154,173.22639375
765.951418506481,2023-04-28,285.106460516483,0.0013509315767809,17494033.6291904,98375.3420457852,301.042606143234,1.04980548035393,94.03975125
824.826789488541,2023-04-29,288.467300294987,0.0026859936374331,19359625.6155074,98307.300346418,299.28492350678,0.741799908958178,124.239233333333
824.826789488541,2023-04-30,289.863884224741,0.0050325596039962,21143587.7350057,98188.4106172498,298.179862726836,1.44073698417584,77.80735125
824.826789488541,2023-05-01,292.027079153405,0.0122136796013361,14395444.422805,98285.8309782996,295.162707657707,2.03484440232626,64.0479804166667
824.826789488541,2023-05-02,292.614217340461,0.0144267833728563,15439279.113797,98440.9675668784,295.148045483962,2.16327269983736,54.848455
929.763402881724,2023-05-03,291.626033736707,0.0105789913011113,18041717.0517674,98505.4591141379,296.375467659121,1.73684385193146,63.1115941666667
944.422907064734,2023-05-04,291.814304870437,0.0001582149292973,24838484.7261118,98455.3634733333,297.726098128681,0.707818001285008,62.9306675
1117.55299894072,2023-05-05,289.150616668939,4.72399497967602e-05,25328402.5395667,98245.8778467669,299.77092666771,1.53973034684607,97.8425033333333
902.96173075727,2023-05-06,288.191018300508,0.000797561983421,26032383.6214367,98097.310917605,300.527328949671,2.30613092870542,192.473507916667
814.385498978903,2023-05-07,286.738893950842,0.0002927720852547,26488982.5222349,97980.185662459,302.061890952771,0.440475178166603,111.981472916667
505.669405659584,2023-05-08,287.181357796588,6.91905090941275e-05,25905069.9662486,97975.0541217916,301.585540597351,1.65367170439697,84.8649708333333
499.728715321198,2023-05-09,283.331273262549,8.58703923967141e-07,28504882.877081,98183.5456986338,301.388402324374,2.74058016378769,109.404924166667
402.815534477432,2023-05-10,280.483764603346,8.52346317969932e-07,28936769.8098062,98141.1210483182,300.971245594235,2.97265388344787,170.780832916667
454.17444853332,2023-05-11,283.021746283328,4.35113804542198e-07,28721460.6458381,98191.5325055751,302.805542405265,1.12307118646676,208.929926666667
411.565320495488,2023-05-12,284.348624506145,2.58088107329968e-06,28293126.436488,98045.1618081662,304.683813697238,0.242859720950638,163.5420175
547.635112611828,2023-05-13,285.495644625291,8.52346392576919e-07,28007287.3596351,97951.3648248943,305.386533106909,2.16229669276253,157.985515
598.328821748231,2023-05-14,286.320958229799,0.0013154317131064,25847968.2973774,97669.6106619765,304.672582823385,0.451607344886249,195.305365416667
630.821137619341,2023-05-15,283.998409745794,0.0001723855189247,27322409.4540479,97710.6448032102,305.275708891094,1.93538404296279,87.2666329166667
720.24454561542,2023-05-16,282.745048839898,4.10372205728159e-06,27661092.8027366,97879.4164220992,305.402897343043,2.61958036983429,134.334152916667
716.28107761239,2023-05-17,284.92123027716,0.0002927899019471,26346062.995667,98065.3157495293,306.413431272721,2.26975047923867,244.19435375
831.922267589384,2023-05-18,287.766845274823,0.0019388358364627,26981480.9733181,98290.3865232148,304.87839894514,2.66770761268781,80.4045033333333
695.712216271272,2023-05-19,285.624251380668,2.4738985972910102e-09,28112725.6766249,98060.6389116172,304.426162441345,3.38831891495073,74.6436470833333
570.842495226718,2023-05-20,285.38094986017,0.0,28262999.3167617,97902.024299592,305.464436642637,2.26592754079719,93.3843941666667
455.805276231433,2023-05-21,284.540463225663,5.16528278555267e-08,27524505.3573546,97934.9161225606,307.099597054006,1.90762678460818,109.657717916667
395.68593806885,2023-05-22,285.407118648905,0.0012634665895301,25256483.6460661,97995.6513747224,307.802541668557,3.20736627765547,101.973714583333
480.981120986005,2023-05-23,286.858740879147,0.0004641660976118,23935267.8503991,97999.2544605262,307.995999468836,3.3397577811315,82.7597641666667
484.147044136821,2023-05-24,291.261042008641,0.001526329080997,23259022.4729761,97983.085628014,304.410857027576,0.236959310615416,74.8550658333333
489.254933014512,2023-05-25,292.176247690477,0.0055182668882737,19890797.7299886,97988.0468151294,301.653798916221,0.242370133862328,45.0804083333333
373.919151721073,2023-05-26,292.261366067246,0.00241180498604,23919494.8031927,98063.5008075292,301.751056699271,1.01508975122011,40.4389220833333
305.186548106072,2023-05-27,292.122244928346,0.0010208183131663,21598960.986545,98036.568519797,302.268995604883,0.68408352672697,42.1728304166667
250.203740809403,2023-05-28,292.762429161898,0.0120966618575202,24792072.2335234,98196.2529837307,302.9256926542,0.494070295641086,63.2864616666667
400.329759221216,2023-05-29,293.742508341268,0.0018569771552983,20667802.7064994,98339.4104718233,300.738814571501,0.639695363527526,62.4129366666667
523.792749082344,2023-05-30,292.720270431762,0.0017198257359971,25375568.2599772,98280.470925125,301.479419508455,0.447056903960228,58.62484625
589.049442973935,2023-05-31,292.371403524877,0.0007693404516581,22491556.1185861,98206.1123768811,299.36111228563,1.6581862644043,48.01579125
474.745981930402,2023-06-01,291.75020814473,0.0013722994580322,25357505.7641961,98132.2957614737,299.96847355856,1.65168893602801,49.5196975
413.656889600327,2023-06-02,291.986913588381,0.0009350230110601,23001976.2745724,98068.2100445262,300.764923807461,1.59608377038261,55.6337833333333
382.468475597577,2023-06-03,290.481534204661,8.52346317969932e-07,27625582.1190422,98086.5157962603,302.470718188052,1.68686339474541,61.264725
396.166231112044,2023-06-04,291.842048073902,0.0002425627058128,22432758.7466363,98003.6187863752,303.327044517375,1.82303809648295,86.55515375
394.105791225494,2023-06-05,289.33334100637,0.0001164301362313,26358108.9714937,97900.4663784861,304.085644884882,2.29263432095161,90.1510933333333
432.236664158605,2023-06-06,288.370320270325,0.0005455621359054,24812251.3760547,97868.1112515515,304.528330223753,2.04878166051082,72.0962825
417.541215524482,2023-06-07,287.402306792964,4.85861517884529e-05,24494131.6597491,97888.1341262011,304.270088052985,2.50687653119177,120.442555833333
412.12557218734,2023-06-08,287.294134795661,4.37945602213731e-05,26043758.8031927,97746.5532490097,305.855649297403,2.73341237400807,81.2661295833333
421.397817813411,2023-06-09,287.643607556797,7.36760297933171e-06,26535049.5625998,97441.7396234203,307.603555602041,2.58073335031839,75.4532929166667
504.846858699886,2023-06-10,289.26163875706,3.34005600688191e-06,23616536.9194983,97356.9768150106,308.25845707959,3.09532519227258,59.97160125
554.286847194554,2023-06-11,291.197013498884,2.52296198732905e-05,24274089.2798176,97395.5880356061,307.336846611374,3.4620700155907,59.5934783333333
618.941025231648,2023-06-12,292.001465917259,8.59598200488214e-07,26329617.5899658,97359.1668486911,308.583423497205,3.7295116870129696,65.8627220833333
563.345156375418,2023-06-13,288.35637829794,2.74677233009063e-06,25757254.081642,97360.4712500891,309.001767355768,5.07319589126502,82.3172516666667
607.355439059492,2023-06-14,291.556877737651,1.80740629495129e-05,25060147.931585,97423.7293411933,308.377428574745,4.99002109484734,73.5135145833333
686.869967107643,2023-06-15,292.97828061645,0.0001166306595105,24317240.7388826,97571.675629365,306.785152678887,4.12096567003981,61.977885
767.368334748873,2023-06-16,294.098743024338,0.0022907424887689,22070160.3338655,97565.5646776119,305.974559763637,2.84583373715669,55.19394125
802.129279316653,2023-06-17,295.313793568048,0.0034633020859766,22090810.1600912,97578.0264559355,306.099149303371,1.33597937037623,61.6004783333333
718.799429254951,2023-06-18,296.263685695484,0.002440692951633,18588572.1705815,97557.9768184626,303.815572341954,1.82899471286299,50.9797608333333
718.799429254951,2023-06-19,296.313268907983,0.0006931165401041,17812096.9432155,97433.9954375861,304.302464661984,1.96605179669618,40.8024329166667
741.303413876814,2023-06-20,296.960314947061,0.0030588611256879,18903292.4031927,97488.3885399964,304.293781671557,1.59904242994685,55.5427516666667
805.472323529529,2023-06-21,297.469155651515,0.0015682390776364,19850901.4367161,97571.4815183598,305.263345383311,0.882959930407842,54.23431125
1061.05248878816,2023-06-22,297.971360178548,0.0030436161336639,15941304.2006842,97560.3908776591,305.500094315091,0.939314077809745,61.15999875
1252.46374439408,2023-06-23,299.036803113241,0.0055269850888458,14499704.2535918,97562.1256040138,304.259417923971,1.16741168951297,69.8629045833333
1443.875,2023-06-24,299.146705706751,0.0035281810207832,18701857.7632839,97496.4059897689,305.431581177054,1.39230565576516,87.8959
1443.875,2023-06-25,298.693782018519,0.0163808042943059,7668975.25108324,97664.2894546097,300.611155119707,1.38197802454959,53.2130058333333
1443.875,2023-06-26,298.170278982716,0.0126223919031466,12198579.5794755,97679.4494162524,301.024263786336,1.46006541585254,52.8026008333333
1380.94135044994,2023-06-27,298.218986191092,0.0036308844657639,20027487.8431015,97619.1090032307,302.833887006121,1.18875518427757,58.2179620833333
1318.00770089988,2023-06-28,298.273751964446,0.0015935559331165,16633449.6510832,97728.1786511783,303.134262861674,1.71465311509692,48.6350070833333
984.878705162,2023-06-29,298.413632443412,0.007970202808471,12357596.0173318,97599.1792750128,301.565407223413,1.88042914719576,56.5060066666667
714.683358974181,2023-06-30,298.272539703387,0.0088656317822084,19421550.6098062,97460.3741515301,301.825352176012,1.46393621837985,40.57632
625.436452968685,2023-07-01,297.983011656195,0.0006794638441137,21591150.7803877,97568.1460917828,302.855294642635,0.615385988365506,38.5214475
806.384893151009,2023-07-02,297.384448327297,0.0004691768229483,23149704.4360319,97607.4225166509,303.733880491268,0.811628235681043,39.1346004166667
1209.44497245425,2023-07-03,298.367937392348,0.0002194073513652,23517552.536374,97495.2003958214,305.438864157201,0.703193330443366,68.1449441666667
1248.79365317186,2023-07-04,298.874892848619,0.0001475532418166,21094845.4184721,97378.9709371882,304.673425892939,2.24214303416381,88.0266945833333
1379.52381309113,2023-07-05,298.414213158938,0.0023699649960559,18753105.9758267,97472.1669630873,302.683212600267,2.70157676890136,63.8126725
1196.76085468782,2023-07-06,298.324536105699,0.0061233555984694,11811800.9386545,97641.4202642472,300.884129102526,2.54814675399431,51.2197375
1196.76085468782,2023-07-07,298.63212264165,0.0076088615839738,14697701.83626,97692.1988322079,301.653822649264,2.65172469098268,43.84889125
1105.37937548617,2023-07-08,298.770167638068,0.0444174538348179,6971829.48734322,97660.7501093112,300.268885004326,2.92260343957737,42.67599875
1105.37937548617,2023-07-09,298.772141544831,0.0356848488040655,7925920.06704675,97617.1927919591,300.314517384018,2.51293925333528,41.8985258333333
1105.37937548617,2023-07-10,298.918593257555,0.0253166898246987,11813546.5733181,97617.4833345211,300.963971615381,1.16263732840214,37.7313358333333
1105.37937548617,2023-07-11,298.589083889128,0.0050919963167216,15782174.5258837,97593.5104507777,301.893482383545,0.489206773178948,44.0869691666667
1105.37937548617,2023-07-12,298.785709308898,0.0049012436650552,13576679.7418472,97595.5549846259,301.221256999904,2.15990788670594,55.57091125
1105.37937548617,2023-07-13,299.129197947184,0.0030818017619643,15425626.2987457,97622.0265503997,301.893587032682,1.99445464933984,48.390373333333294
1105.37937548617,2023-07-14,298.850010900233,0.0016695607143448,12975023.8923603,97681.3036130957,301.752223365636,1.00796528222405,48.2784245833333
1105.37937548617,2023-07-15,299.313482562638,0.0126709331298499,15748806.0442417,97645.2305952466,301.931339773267,1.59378990248952,63.3669729166667
1168.97271835639,2023-07-16,299.180906276058,0.0018851467691778,16735139.4508552,97623.341153294,302.270130880828,0.952815899147358,54.7570225
1232.56606122661,2023-07-17,299.221642144557,0.0048047513108497,15745025.913797,97539.0367315556,302.73218581788,1.00498813009629,61.82549125
1296.15940409683,2023-07-18,298.914868248882,0.0082214790026936,13911599.940707,97543.775780916,301.464913650739,2.48964860866066,79.7883958333333
1296.15940409683,2023-07-19,298.733649395283,0.0013881346431452,19684909.1612315,97528.832539649,302.967598758293,2.61756988563021,56.69678125
1003.75462740032,2023-07-20,299.437302474367,0.0017334241577938,22688927.7012543,97531.6465597236,304.37096689515,1.23978621759328,62.6546191666667
711.349850703811,2023-07-21,299.526595371932,0.0008613524679225,20265207.7185861,97740.8463167151,304.729286299691,2.2623015642034,77.0246854166667
